0.054258;0.998377;0.001345;0.721293;-0.314459;-0.934607
0.054339;0.998466;0.002786;0.170058;-0.918429;-0.181126
0.054969;0.996637;0.000669;-0.501514;-0.221199;-0.195988
0.053227;0.997465;-0.000408;-0.825452;-0.280825;-0.332957
0.053378;1.000440;-0.000531;-0.171867;0.207251;0.627387
0.054400;1.000654;0.000228;-0.147333;-0.086321;0.400347
0.053431;0.996373;-0.001485;-0.609795;0.250893;-0.392400
0.056787;0.998258;0.002009;0.703715;-1.230759;-0.495270
0.053988;0.999130;-0.001032;-0.910307;0.221780;-0.033254
0.051692;0.999545;-0.002132;-0.340002;0.458093;0.033488
0.054138;0.996526;-0.000664;-0.374933;-0.044252;-0.224625
0.052227;1.000993;-0.000807;1.226957;0.908895;-0.556218
0.054810;0.994683;0.001875;-0.950170;-0.618008;-1.068538
0.053187;0.995887;0.001326;-0.562621;0.020967;-0.772429
0.052188;0.999973;-0.000019;0.416082;0.891492;-0.123137
0.053765;0.997450;0.001855;-0.046236;-0.008054;-0.529881
0.053384;0.999423;0.000903;0.174234;-0.787138;-0.288924
0.055059;0.999980;0.001934;-0.039188;-0.555289;0.229070
0.056483;0.997064;0.000718;-0.159833;-0.472428;-0.497993
0.054964;0.997416;-0.001093;-0.067262;0.413857;-0.255246
0.053850;0.999351;-0.000997;-0.285842;-0.260441;0.257492
0.052499;0.999696;-0.001671;1.011162;0.599553;-0.272589
0.051776;0.997964;-0.001539;-0.151695;1.024676;-0.584586
0.052795;0.997574;-0.000036;0.684163;0.527119;-1.345149
0.054822;0.999578;0.002426;0.472228;-0.922446;-0.282059
0.052655;0.996030;0.001506;-0.649148;0.002982;-0.390071
0.053786;0.997371;0.001611;-0.391281;-0.130820;-0.389688
0.053197;0.995461;-0.000029;-0.041575;0.017732;-1.424649
0.052417;0.999921;-0.000802;0.443119;0.829580;0.591461
0.054100;1.000385;0.001475;0.845629;-0.335060;0.208097
0.055110;1.000209;0.001263;0.585880;-0.210359;-0.281601
0.055573;0.998665;0.000427;0.597844;-0.282723;-0.123289
0.055368;0.998900;0.000347;0.115439;-0.474377;-0.421298
0.051502;0.999196;-0.003705;0.192290;0.765221;-0.071661
0.053639;0.997910;0.000084;0.293881;-0.103739;-0.512688
0.053681;0.996908;0.000861;0.392056;-0.097378;-1.428767
0.051280;0.997334;-0.003065;0.067117;1.585514;-0.191140
0.053996;0.996478;0.000251;-0.504871;-0.334426;-0.809544
0.052761;0.995189;0.000643;-0.812656;0.173827;-0.846285
0.052145;0.998426;0.001096;-0.118104;0.266024;-0.443505
0.053914;0.999012;0.001409;0.441368;-0.105574;-0.587918
0.052829;0.997497;0.000827;0.237042;0.318277;-1.113665
0.054234;1.000276;-0.000393;0.147750;0.310800;0.551460
0.054140;0.997257;0.000487;-0.691732;-0.595890;-0.331360
0.053627;0.998830;0.001344;-0.096824;0.003114;0.143970
0.053870;1.000121;-0.000168;-0.686997;0.423181;0.689002
0.056124;0.999100;0.001221;0.168908;-0.029817;-0.451589
0.053938;0.997795;-0.000004;-0.323648;0.328062;-0.266031
0.053996;0.998729;-0.000147;-0.544497;0.135238;-0.541825
0.054757;0.997583;0.001576;-0.085085;-0.133953;-1.450856
0.052333;0.999974;-0.000131;0.123227;0.655667;0.376497
0.055221;0.998684;0.003210;0.330202;-1.191249;-0.657494
0.053267;0.996994;0.000648;-0.189224;-0.145949;-0.213497
0.051570;0.997638;-0.000147;-0.311409;0.294547;-0.296950
0.052264;0.993324;-0.000016;-0.076271;0.707547;-1.886779
0.053272;0.998547;0.000339;-0.225977;-0.030709;-0.155535
0.051684;0.998907;-0.000964;-0.212107;0.442563;0.120894
0.055848;0.997809;0.000774;-0.166226;-0.752759;-0.294662
0.056651;0.999256;0.001369;-0.159016;-1.003511;0.072529
0.054873;0.999251;0.000919;-0.331622;-0.520901;0.194453
0.055586;0.998928;0.000553;0.529163;-0.470665;0.576502
0.053915;0.997928;-0.000417;-0.411550;0.318002;-0.756108
0.052490;0.998392;-0.000600;-0.146736;0.342782;0.131831
0.054164;0.999859;0.001249;0.264091;-0.030071;-0.329478
0.054493;0.995309;0.002183;-0.853951;-0.384517;-0.745481
0.053064;0.996075;0.001525;0.083893;-0.400630;-1.066399
0.052905;0.999710;0.001172;0.064051;-0.228468;-0.350147
0.053497;0.997896;0.001532;0.018282;0.058264;-0.362770
0.053260;0.997115;-0.000090;-0.153982;-0.303210;-0.747661
0.053351;1.000745;0.000098;0.612612;0.422695;-0.071476
0.054324;1.000287;0.000023;0.836903;-0.382133;-0.571725
0.055824;1.001169;0.000189;0.805628;-0.112547;-0.150531
0.054306;0.999070;-0.001016;-0.137280;0.195938;0.194043
0.054041;1.000256;0.000882;0.360214;-0.474385;0.091467
0.054316;0.997984;-0.000631;-0.409013;0.134135;-0.327425
0.055274;0.999950;0.001759;0.485120;-0.511636;-0.444319
0.054353;1.000777;0.000613;0.072492;-0.211875;0.198914
0.052914;1.001523;0.001193;0.847362;0.609639;0.367710
0.053024;0.995838;0.000988;-0.494303;0.053187;-1.279713
0.054804;0.994331;0.003504;-0.545350;-1.763351;-1.382719
0.052084;0.996314;-0.000579;-0.602643;0.427397;-0.524099
0.051684;0.996618;-0.000582;-1.191076;0.686624;-0.171640
0.054971;0.996936;-0.000230;-0.839516;-0.389480;-0.400268
0.053002;0.996756;-0.001397;-0.273791;0.014645;-1.162910
0.054100;0.997515;0.000503;-0.062740;-0.191053;-0.800575
0.052965;0.999651;-0.000709;-0.504813;0.414013;0.580485
0.054321;0.998814;-0.000061;-0.096442;-0.159576;-1.093447
0.054481;0.994371;0.001529;-1.189531;-0.416819;-0.870522
0.052248;1.000132;-0.001512;0.470847;0.588976;-0.078279
0.054116;0.998612;0.002112;0.074119;-0.583817;-0.638091
0.053032;0.997626;0.000460;0.334964;0.137371;-0.914090
0.055016;0.997799;0.004094;0.313716;-1.605206;-0.688357
0.053683;0.996394;0.001541;-0.471470;-0.358406;-1.225031
0.053053;0.999599;0.000489;0.591225;0.643488;-0.741685
0.052936;0.997711;0.001607;-0.863519;-0.372005;0.199754
0.052053;0.998242;-0.001819;-0.553882;0.630891;0.143819
0.051965;1.000450;-0.002347;-0.194205;0.490516;0.553784
0.053562;0.997482;-0.000020;-0.663107;0.387507;-0.478981
0.054054;0.998264;-0.000412;-0.033851;-0.143184;-0.497774
0.052086;0.998118;-0.001157;0.257621;0.680829;-0.455791
0.054168;0.997912;0.000435;-0.026806;-0.130079;-0.509339
0.054958;0.997936;0.001778;0.161332;-0.067876;-0.928346
0.054041;0.996489;0.000798;-0.377277;0.379626;-1.341077
0.052958;0.997773;0.001504;0.000414;-0.073297;-0.941797
0.055245;0.995829;0.002516;-0.391591;-0.240036;-0.356262
0.052316;0.997545;-0.000470;-0.198629;0.720366;-0.897721
0.054397;1.000981;0.002198;-0.296892;-0.806756;0.736684
0.052880;0.997656;0.000577;-0.115979;0.005876;-0.131548
0.054498;0.999371;0.001720;0.130509;-1.002571;-0.237771
0.055150;0.996429;0.000823;-0.232559;-0.290243;-0.782938
0.070176;0.998454;0.006789;-0.779703;-0.183319;0.171134
0.072221;0.998132;0.006985;0.687454;-0.854449;0.000753
0.069661;0.996518;0.006493;-0.031588;-0.412709;0.027067
0.069835;0.998811;0.005300;-0.127278;-0.738149;-0.319384
0.069273;0.998503;0.005565;0.040712;-0.301046;0.155275
0.070537;0.997144;0.006910;-0.551866;-0.962000;0.016591
0.068668;0.998289;0.005491;-0.206459;-0.109285;0.070132
0.069464;0.998264;0.006067;0.103258;-0.415105;0.311296
0.067077;0.997078;0.004020;0.028554;0.371267;-0.089306
0.067356;0.993050;0.005795;-0.260256;0.161079;-1.523177
0.068496;1.001645;0.006714;0.605080;-0.223886;1.465991
0.069696;0.993920;0.006755;-0.054242;-0.802870;-1.840784
0.067629;0.995326;0.004383;0.241485;0.124029;-1.604058
0.067726;0.998155;0.004524;-0.563946;0.292334;0.505328
0.069276;0.997149;0.004748;0.125620;-0.311210;-0.447886
0.070005;0.998007;0.005658;-0.298803;-0.425977;0.621840
0.069083;0.994231;0.004707;-0.994904;0.140410;-0.080451
0.069228;0.996093;0.005448;-0.254989;-0.077505;-0.901073
0.068510;0.999236;0.004270;0.477597;0.355213;0.005876
0.069235;0.998118;0.005723;-0.139133;0.087845;-0.417118
0.069063;0.995243;0.004772;-0.386782;0.164391;-1.271695
0.066747;0.997488;0.005328;0.688601;0.288888;-0.353329
0.068689;0.994740;0.006031;-0.278099;-0.156088;-0.658956
0.068228;0.994187;0.006597;-0.777955;0.074212;-0.662099
0.068807;1.000743;0.005134;0.234361;-0.370694;0.860162
0.069359;0.999567;0.005922;-0.557051;-0.891251;1.432848
0.069002;0.997386;0.005672;-0.363387;-0.192735;0.063331
0.069841;0.996684;0.007550;-0.631713;-0.646798;-0.034381
0.070506;0.997720;0.007804;0.245992;-0.647181;-0.577826
0.067579;0.999155;0.003757;0.431202;0.348787;-0.055364
0.072538;0.997165;0.007614;0.052648;-1.069853;-0.696793
0.068686;0.997027;0.004527;-0.098489;0.431940;-1.071514
0.069370;0.999064;0.005609;0.942437;-0.721625;-0.051826
0.068742;0.998260;0.006417;0.102209;-0.264253;-0.329674
0.069287;0.998371;0.007809;-0.164743;-0.271187;0.298405
0.067300;0.994830;0.004987;-0.790074;0.361953;-0.149939
0.067158;0.997918;0.006247;-0.366418;-0.133185;0.405244
0.068689;0.998376;0.004707;0.396596;-0.183142;0.429287
0.068992;0.994240;0.005977;-0.858530;-0.039005;-1.580592
0.068139;0.998696;0.001861;0.227808;0.273607;0.257410
0.067547;0.998170;0.003215;-0.183926;0.414753;-0.269919
0.070359;0.994658;0.005122;0.148838;-0.413290;-0.545682
0.068736;0.996752;0.004011;0.155932;-0.086324;-0.593474
0.069246;0.998228;0.004321;1.131827;-0.001973;-0.846691
0.069845;0.998928;0.005526;0.085482;-0.031014;-0.223437
0.068219;0.997441;0.005367;1.079782;0.358170;-0.977777
0.069196;0.996147;0.006672;-0.338764;-0.662447;-0.665557
0.069409;1.001498;0.006758;0.042661;-0.659796;1.108609
0.068842;1.000395;0.005185;-0.085919;0.300967;0.450647
0.069689;0.998234;0.006557;0.730671;-0.631660;-0.337648
0.068511;0.997687;0.004929;-0.352360;0.032197;0.175337
0.067172;0.996298;0.005178;0.308067;0.391865;0.441323
0.068932;0.996378;0.005557;-0.188023;-0.459570;-0.664918
0.068153;0.996298;0.003781;-0.837247;0.309758;0.152011
0.069878;0.995791;0.006580;-0.487327;-0.526563;-0.988511
0.067615;0.996459;0.004254;-0.792007;0.441419;-0.110921
0.070320;0.996673;0.004539;-0.810962;-0.183040;0.272570
0.068854;0.995143;0.004713;0.333034;0.447974;-1.011385
0.068104;0.997451;0.003953;-0.458508;0.380472;0.124620
0.071620;0.994995;0.007200;-1.270877;-0.988661;-0.555080
0.067655;0.995270;0.004628;0.543763;0.695258;-1.411870
0.069144;0.999402;0.005572;0.511963;-0.306509;0.037168
0.070396;0.996602;0.007520;-0.367209;-0.487041;0.367563
0.071078;0.993182;0.008917;-0.618371;-1.364650;-1.196244
0.068182;0.996689;0.005177;0.216483;-0.408611;-0.744026
0.068306;0.995870;0.005691;-0.179669;-0.093029;-0.813858
0.069940;0.995596;0.006516;-0.246897;-0.424469;-0.612575
0.068066;0.999337;0.004738;0.207324;-0.392083;0.403219
0.067693;0.996594;0.004095;0.296374;0.623959;-0.014409
0.069365;1.001730;0.005226;0.297758;0.246572;1.222630
0.068959;0.998755;0.004070;0.498728;0.205996;-0.427433
0.070422;0.998035;0.006149;0.503344;0.018632;-0.666118
0.070154;0.995012;0.007097;-1.025481;-0.414887;-0.722322
0.069730;0.994971;0.007004;-0.200315;-0.433116;-0.506673
0.067889;0.996626;0.003509;0.457717;0.466693;-0.006456
0.068232;0.996440;0.003800;-0.444819;0.125514;-0.586835
0.069630;0.994550;0.006624;-1.406022;-0.279668;-0.204776
0.069097;0.996778;0.005600;0.553966;-0.134672;0.109409
0.068124;0.995877;0.005295;0.530394;0.009639;-0.797413
0.066539;0.995871;0.003999;-0.990910;0.497331;-0.370843
0.066792;0.996482;0.003834;-0.669041;0.037121;-0.651457
0.067253;0.997467;0.005003;-0.133132;0.280074;0.054328
0.068821;0.997577;0.005215;-0.709183;-0.212623;0.714655
0.069100;0.996714;0.004403;-0.018203;0.335972;-0.539271
0.069237;0.996020;0.005546;-0.092810;0.170977;-0.663858
0.069045;0.996571;0.006110;-0.470535;0.400073;-0.128992
0.069562;0.996308;0.006893;-0.091971;-0.416868;-0.872465
0.069058;0.994745;0.004821;-0.233391;0.352286;-0.870927
0.068992;0.995658;0.005494;0.013149;-0.459092;-1.031479
0.068869;0.996941;0.004223;0.326124;0.260683;-0.945752
0.069416;0.998084;0.005836;0.920503;-0.470456;-0.405693
0.067992;0.995669;0.004854;0.379068;0.885095;-1.190809
0.067700;0.996174;0.005277;-0.383456;0.149025;-0.978710
0.068293;0.997218;0.005003;-0.022034;-0.050906;-0.623997
0.068922;0.994731;0.007473;-0.962935;-0.504607;-1.334404
0.068594;0.997106;0.006196;0.273810;-0.236436;-0.077500
0.068383;1.000585;0.004828;0.820161;0.080206;0.673852
0.069168;0.995431;0.006197;-0.150751;0.250506;-0.946033
0.069779;0.997169;0.005916;0.265199;0.195837;-0.245994
0.069760;0.998715;0.007053;0.412642;-0.451805;0.001767
0.068317;0.997701;0.004622;-0.385198;-0.281505;0.082671
0.067948;0.995002;0.004330;-0.023738;0.233881;-1.112512
0.070087;0.998033;0.005821;-0.025855;-0.669591;-0.180889
0.069305;0.997231;0.005236;-0.357437;-0.116287;-0.095215
0.067219;0.998263;0.004002;-0.006266;0.574639;-0.268267
0.067697;0.995161;0.003915;-0.001664;0.406500;-0.818084
0.069377;0.995979;0.006656;0.029513;-0.457726;-0.290900
0.068019;0.998137;0.005324;0.477729;0.283900;-0.351836
0.069890;0.997821;0.005445;-0.332192;-0.303686;-0.169320
0.069839;0.995159;0.004525;-0.059025;0.175746;-0.960932
0.067796;0.998008;0.003500;-0.807270;0.626708;0.429172
0.069186;0.996479;0.004026;0.416734;0.477685;-1.043676
0.069835;0.998168;0.004814;0.154032;-0.540275;-0.258805
0.069179;0.994960;0.004817;0.059287;-0.021423;-1.185098
0.067249;0.996197;0.004003;0.276875;0.008290;-0.624991
0.068787;0.997841;0.006605;-0.298558;-0.501760;0.529975
0.064727;0.995608;0.000617;0.866426;1.419911;-1.109790
0.067876;0.995922;0.004691;-0.495028;0.445348;-0.274019
0.069878;0.994864;0.007087;-0.724365;-0.502531;-0.511829
0.069367;0.999545;0.006507;0.971010;-0.240217;-0.596933
0.071076;0.995108;0.006273;-0.534642;-0.626837;-0.365538
0.069589;0.997610;0.006767;-0.283055;-0.238289;-0.382835
0.070058;0.998572;0.008062;-0.152555;-0.826308;0.148490
0.069197;0.999951;0.005517;0.638171;-0.103653;0.453253
0.070247;0.998169;0.005909;0.321892;-0.563956;0.144783
0.069666;0.998119;0.004988;-0.887363;0.009173;0.436468
0.068408;0.999896;0.005086;1.452673;0.634604;-0.630348
0.068856;0.996216;0.006023;0.045064;0.365483;-0.635504
0.068695;0.998897;0.005478;-0.058648;-0.128154;0.876124
0.068662;0.996969;0.005764;0.009671;0.166758;-0.637886
0.069921;0.997801;0.005736;0.330814;-0.653012;-0.447524
0.069111;0.997367;0.005856;-1.231469;-0.204227;0.274345
0.068819;0.995698;0.006486;-0.653281;-0.590712;-0.474974
0.068513;0.996931;0.004155;0.097652;-0.122070;-0.760633
0.069938;0.996341;0.006416;-0.403338;-0.703719;-0.537960
0.069298;0.996335;0.005137;-0.917699;0.113763;-0.319306
0.068964;0.996735;0.005879;-0.148277;0.070522;-0.447250
0.069027;0.996026;0.005740;-0.375973;-0.422919;0.051928
0.068376;1.000200;0.004924;0.487234;0.105654;0.526341
0.069720;0.997285;0.006341;-0.811857;-0.253961;-0.017831
0.069795;0.994642;0.006057;-0.240743;-0.348278;-0.696168
0.067696;0.995967;0.004205;0.093866;0.078633;-0.400502
0.069213;0.995151;0.007339;-0.930655;-0.644690;-0.463427
0.071432;0.995830;0.008024;-0.332130;-1.064964;-0.747474
0.068728;0.999198;0.005663;-0.475663;-0.368076;-0.331050
0.067262;0.997511;0.003400;-0.442744;0.428578;-0.773572
0.068291;0.997669;0.005123;-0.165129;0.131695;-0.226295
0.069137;0.998038;0.005709;-0.855515;-1.118495;0.014667
0.069113;0.993846;0.005685;-0.068137;-0.147006;-1.851278
0.067434;0.998838;0.003160;0.543119;0.842108;-0.263503
0.069347;0.999764;0.005215;0.705271;-0.241106;-0.082699
0.068152;0.998263;0.003952;0.079218;0.357776;-0.279967
0.068671;0.995171;0.004886;-0.384310;0.221072;-1.019620
0.067920;0.997806;0.005064;0.367277;-0.039002;0.358724
0.067949;0.997340;0.005650;0.178116;0.130425;-0.270186
0.069616;0.996253;0.008198;-0.158511;-0.470296;-0.929676
0.069147;0.997509;0.007259;0.293232;-0.664549;0.259447
0.068808;0.996643;0.004976;-0.296498;0.026955;-0.336063
0.068406;0.999967;0.005539;0.184592;0.499096;1.007839
0.069220;0.995527;0.005288;-0.315801;-0.412718;-0.471845
0.067239;0.997239;0.002702;0.000240;0.832874;-0.266903
0.068971;0.995233;0.004387;-0.502755;0.117118;-1.002459
0.069551;0.997634;0.005292;0.759877;-0.503024;-0.814860
0.068771;0.998767;0.004695;-0.272088;0.074679;0.341873
0.070128;0.996481;0.007459;-0.406446;-0.510068;-0.261455
0.067320;0.998494;0.003494;-0.094925;0.182355;-0.287147
0.069303;0.996234;0.005687;0.604049;-0.061781;-0.896596
0.069190;0.997188;0.005966;-0.613116;-0.357888;0.303554
0.067676;0.996756;0.004474;-0.619636;0.453872;-0.059260
0.068334;0.996348;0.005322;0.083949;-0.315193;-0.596597
0.066925;0.996180;0.003705;-0.207183;0.550674;-0.475904
0.068295;1.000250;0.004511;0.578996;0.284103;1.373333
0.068543;0.996446;0.005588;0.153325;0.329852;-0.187919
0.069285;0.998837;0.006641;0.310790;-0.584911;0.483064
0.067330;0.994586;0.003335;-0.757221;0.575199;-0.714003
0.069034;0.996961;0.005471;-0.028014;-0.165065;0.243057
0.070238;0.994990;0.006493;-0.614675;-0.186591;-0.421165
0.068977;0.998518;0.003620;0.674938;0.244789;0.025309
0.069431;0.998015;0.007281;-0.364878;-1.003475;0.198237
0.068769;0.998161;0.004257;0.111116;-0.009799;-0.749018
0.067538;0.996404;0.004483;0.177632;0.275514;-0.507253
0.067594;0.996916;0.004715;-0.077233;0.235121;0.041640
0.069332;0.995349;0.004899;-0.788430;0.129429;-0.553821
0.069608;0.996582;0.006022;-0.688123;-0.377654;-0.161631
0.068410;0.996301;0.004785;-0.679500;-0.050918;0.285334
0.070302;0.998279;0.007134;-0.298668;-1.011884;0.024469
0.069496;0.997151;0.007301;0.104252;-0.515964;-0.270331
0.068879;0.996447;0.004828;-0.044715;0.239468;-0.382194
0.069246;0.996976;0.007382;0.049021;-0.694354;-0.471689
0.066806;0.996398;0.004197;0.060785;0.051726;-0.522646
0.067891;0.996177;0.004300;-0.791225;0.311315;0.394150
0.068469;0.997752;0.004429;-0.679244;0.569522;0.419162
0.068707;0.999750;0.002557;-0.057122;0.489410;0.837779
0.069552;0.996369;0.004250;-0.348668;0.060148;-0.550401
0.069775;0.997693;0.005384;0.113563;-0.314772;-0.011391
0.067949;0.998928;0.004236;-0.163207;0.136205;-0.310592
0.068320;0.995349;0.004615;0.005114;-0.261435;-1.136734
0.068150;0.996794;0.005430;-0.455276;-0.270755;-0.174392
0.068377;0.994745;0.004924;-0.721633;-0.217358;-0.220538
0.068394;0.996774;0.004900;-0.609698;0.473259;0.361974
0.068289;0.998048;0.004563;-0.781820;0.556634;0.059365
0.067670;0.994930;0.004092;-0.622275;0.398227;-0.492884
0.069556;0.997375;0.006098;-0.009372;-0.647050;-0.422134
0.068474;0.997867;0.006620;-0.192443;-0.097066;-0.318271
0.069315;0.997764;0.005094;-0.846489;0.359915;1.015646
0.069115;0.997592;0.005917;0.194848;-0.331394;0.113483
0.069063;0.995664;0.005752;-0.271215;-0.540566;-0.131090
0.068556;0.995067;0.006688;0.234341;-0.248792;-1.283564
0.069236;0.995549;0.006605;-0.357917;-0.793292;-0.703902
0.068099;0.997365;0.005362;-0.131230;-0.378703;-0.463443
0.068496;0.997856;0.003272;-0.376869;0.765996;-0.337439
0.068049;0.994856;0.004280;-0.339243;0.278355;-0.912155
0.070340;0.996753;0.007241;-0.274503;-0.134526;-0.255059
0.071073;0.998507;0.007721;0.339855;-0.828515;-0.336514
0.067367;0.994610;0.003085;-0.832972;1.114647;-0.744062
0.068851;0.997778;0.005730;0.078182;-0.075269;0.116018
0.066248;0.995650;0.002729;0.607609;0.917043;-0.907747
0.069824;0.997648;0.006127;-0.025251;-0.586237;-0.174448
0.069469;0.995937;0.005297;-0.136859;0.000408;-1.022021
0.068572;0.998938;0.003181;0.122284;0.316402;0.250579
0.070027;0.998627;0.005254;-0.093595;-0.478403;0.078611
0.069000;0.995723;0.005441;-0.218121;-0.497723;-0.888223
0.068023;0.995697;0.005422;-0.387267;0.092477;-0.862421
0.069294;0.996715;0.004342;-0.509607;0.483347;-0.271806
0.068699;0.997638;0.005334;0.360115;0.111050;-0.288839
0.068986;0.993871;0.006835;-0.837701;-0.576814;-0.482574
0.068988;0.994918;0.005056;-0.414459;-0.200726;-1.182696
0.069746;0.998627;0.005177;0.294447;0.425508;0.173641
0.068346;0.997386;0.005752;0.324412;0.090065;-0.984726
0.067774;0.993969;0.004767;-0.524221;0.149125;-0.557735
0.069452;0.998479;0.006294;0.493468;-0.130981;0.284533
0.070027;0.998936;0.008361;0.138423;-0.569806;0.054718
0.069347;0.999337;0.005167;0.321234;-0.247266;0.481985
0.070001;0.999820;0.005929;-0.140885;-0.575118;1.016709
0.068771;0.999737;0.005286;0.508131;0.055129;0.273935
0.067046;0.998277;0.003875;-0.608270;1.039328;1.019913
0.069671;0.996386;0.005121;-0.018327;-0.056014;-1.196873
0.066694;0.997135;0.004160;0.245822;0.763330;-1.063224
0.069182;0.998566;0.007491;0.904590;-0.713184;0.226065
0.069999;0.996488;0.006335;-0.377059;-0.806630;-0.500811
0.068513;0.997142;0.007127;-0.224369;-0.429084;0.190930
0.068961;0.997870;0.005734;0.312887;0.211307;0.076887
0.066961;0.998931;0.004776;0.788565;0.661534;0.058282
0.066875;0.995362;0.003354;-0.018341;0.664864;-0.455696
0.068413;0.997398;0.005468;-0.361828;-0.345761;0.217317
0.069198;0.996752;0.005594;-0.479306;0.062312;-0.102064
0.070737;0.998159;0.005863;-0.502351;-0.931543;-0.250491
0.070084;0.996654;0.004813;-1.024504;-0.304476;0.180488
0.068830;0.999419;0.005693;-0.651933;-0.284518;1.026963
0.068229;0.993363;0.004409;0.107989;0.053885;-1.075993
0.068686;0.998873;0.005634;0.020778;-0.060828;0.556482
0.068503;0.997946;0.005994;-0.308785;-0.040736;0.069850
0.067771;0.997866;0.006181;0.210629;0.294888;0.652793
0.069861;0.996864;0.008250;-0.116614;-0.738230;0.378361
0.068186;0.997127;0.007995;0.210007;-0.861731;-1.192822
0.068315;0.999610;0.004674;0.858723;-0.393545;0.171809
0.067040;1.000601;0.003294;0.114405;0.197317;0.870497
0.068858;0.994945;0.002767;-0.704967;0.623920;-0.865115
0.069373;0.995703;0.003285;-0.192094;-0.246778;-0.882568
0.068875;0.998864;0.003992;-0.060951;-0.099390;0.444776
